MNB,SVM,accuracy,balanced_accuracy,f1,precision,M.S,M/S,S/M
10,86,0.9103333333,0.8644758092,0.9101036051,0.9101743848,10.86,0.1162790698,8.6
10,87,0.9103333333,0.8644758092,0.9101036051,0.9101743848,10.87,0.1149425287,8.7
10,88,0.9103333333,0.8644758092,0.9101036051,0.9101743848,10.88,0.1136363636,8.8
10,89,0.9103333333,0.8644758092,0.9101036051,0.9101743848,10.89,0.1123595506,8.9
10,90,0.9103333333,0.8644758092,0.9101036051,0.9101743848,10.9,0.1111111111,9
10,91,0.9096666667,0.8641583489,0.9094557107,0.9095579474,10.91,0.1098901099,9.1
10,92,0.9096666667,0.8641583489,0.9094557107,0.9095579474,10.92,0.1086956522,9.2
10,93,0.9096666667,0.8641583489,0.9094557107,0.9095579474,10.93,0.1075268817,9.3
10,94,0.9096666667,0.8641583489,0.9094557107,0.9095579474,10.94,0.1063829787,9.4
10,95,0.9096666667,0.8641583489,0.9094557107,0.9095579474,10.95,0.1052631579,9.5
10,96,0.9096666667,0.8641583489,0.9094557107,0.9095579474,10.96,0.1041666667,9.6
10,97,0.9096666667,0.8641583489,0.9094557107,0.9095579474,10.97,0.1030927835,9.7
10,98,0.9096666667,0.8641583489,0.9094557107,0.9095579474,10.98,0.1020408163,9.8
10,99,0.909,0.8638408885,0.9088315247,0.9089797799,10.99,0.101010101,9.9
10,100,0.9086666667,0.8636110035,0.908494281,0.9086260495,11,0.1,10
11,1,0.843,0.6690210923,0.8291974581,0.8527465445,11.01,11,0.09090909091
11,2,0.85,0.6806385491,0.8371782594,0.8584210621,11.02,5.5,0.1818181818
11,3,0.8563333333,0.6938252062,0.8448730551,0.8639333327,11.03,3.666666667,0.2727272727
11,4,0.8643333333,0.7047574768,0.8534076113,0.8713166554,11.04,2.75,0.3636363636
11,5,0.8706666667,0.7171539885,0.8608374419,0.8756973118,11.05,2.2,0.4545454545
11,6,0.8776666667,0.7370235892,0.8698757932,0.8807727776,11.06,1.833333333,0.5454545455
11,7,0.884,0.7584880763,0.8781227883,0.8856224633,11.07,1.571428571,0.6363636364
11,8,0.8906666667,0.7785367634,0.886197542,0.8910445224,11.08,1.375,0.7272727273
11,9,0.895,0.7920808759,0.8914014318,0.8943466348,11.09,1.222222222,0.8181818182
11,10,0.8966666667,0.8014547907,0.8936501934,0.8960146301,11.1,1.1,0.9090909091
11,11,0.9,0.8100003895,0.8973661064,0.8992899201,11.11,1,1
11,12,0.901,0.8196060138,0.8988880101,0.9004211301,11.12,0.9166666667,1.090909091
11,13,0.9036666667,0.8278045301,0.9019333332,0.9031200929,11.13,0.8461538462,1.181818182
11,14,0.903,0.831064884,0.9014980798,0.9023619715,11.14,0.7857142857,1.272727273
11,15,0.9033333333,0.8341791357,0.9020289379,0.9026871249,11.15,0.7333333333,1.363636364
11,16,0.9033333333,0.8357319156,0.9020934801,0.9026379914,11.16,0.6875,1.454545455
11,17,0.904,0.8394356193,0.9028680713,0.903384412,11.17,0.6470588235,1.545454545
11,18,0.904,0.8410575861,0.9029311768,0.9034160218,11.18,0.6111111111,1.636363636
11,19,0.9053333333,0.8444564573,0.9043352358,0.9046730625,11.19,0.5789473684,1.727272727
11,20,0.906,0.8484228868,0.9051300435,0.9053955649,11.2,0.55,1.818181818
11,21,0.9063333333,0.8494409492,0.9054879007,0.9056463906,11.21,0.5238095238,1.909090909
11,22,0.9076666667,0.8529109754,0.9069210105,0.907104426,11.22,0.5,2
11,23,0.909,0.858696416,0.9083748212,0.9086227677,11.23,0.4782608696,2.090909091
11,24,0.9083333333,0.8578355463,0.9077008529,0.9079158362,11.24,0.4583333333,2.181818182
11,25,0.909,0.858751581,0.9084204305,0.9086471979,11.25,0.44,2.272727273
11,26,0.9096666667,0.859472109,0.9090951929,0.9092756083,11.26,0.4230769231,2.363636364
11,27,0.9103333333,0.8605265176,0.9097924773,0.9099579046,11.27,0.4074074074,2.454545455
11,28,0.9103333333,0.8605265176,0.9098530708,0.9100596512,11.28,0.3928571429,2.545454545
11,29,0.9103333333,0.8605265176,0.9098530708,0.9100596512,11.29,0.3793103448,2.636363636
11,30,0.9103333333,0.8605265176,0.9098530708,0.9100596512,11.3,0.3666666667,2.727272727
11,31,0.9103333333,0.8605265176,0.9098530708,0.9100596512,11.31,0.3548387097,2.818181818
11,32,0.9106666667,0.8610883153,0.9102038387,0.9103898953,11.32,0.34375,2.909090909
11,33,0.9106666667,0.861420228,0.9102321143,0.9103727837,11.33,0.3333333333,3
11,34,0.9106666667,0.861420228,0.9102462466,0.9103608295,11.34,0.3235294118,3.090909091
11,35,0.9106666667,0.861420228,0.9102462466,0.9103608295,11.35,0.3142857143,3.181818182
11,36,0.9106666667,0.861420228,0.9102462466,0.9103608295,11.36,0.3055555556,3.272727273
11,37,0.9106666667,0.861420228,0.9102462466,0.9103608295,11.37,0.2972972973,3.363636364
11,38,0.9103333333,0.861119188,0.9099227435,0.909983782,11.38,0.2894736842,3.454545455
11,39,0.9106666667,0.8616809858,0.9102822924,0.910350276,11.39,0.2820512821,3.545454545
11,40,0.9106666667,0.8620840534,0.9103173934,0.9104150454,11.4,0.275,3.636363636
11,41,0.9106666667,0.8620840534,0.9103173934,0.9104150454,11.41,0.2682926829,3.727272727
11,42,0.9106666667,0.8620840534,0.9103173934,0.9104150454,11.42,0.2619047619,3.818181818
11,43,0.9106666667,0.8620840534,0.9103173934,0.9104150454,11.43,0.2558139535,3.909090909
11,44,0.9106666667,0.8620840534,0.9103173934,0.9104150454,11.44,0.25,4
11,45,0.9103333333,0.8618541683,0.9099958056,0.9100745879,11.45,0.2444444444,4.090909091
11,46,0.9103333333,0.8621168941,0.9100159683,0.9100974211,11.46,0.2391304348,4.181818182
11,47,0.9103333333,0.8621168941,0.9100159683,0.9100974211,11.47,0.2340425532,4.272727273
11,48,0.91,0.861958164,0.9096974191,0.9097775059,11.48,0.2291666667,4.363636364
11,49,0.91,0.861958164,0.9096974191,0.9097775059,11.49,0.2244897959,4.454545455
11,50,0.91,0.861958164,0.9096974191,0.9097775059,11.5,0.22,4.545454545
11,51,0.91,0.861958164,0.9096974191,0.9097775059,11.51,0.2156862745,4.636363636
11,52,0.91,0.861958164,0.9096974191,0.9097775059,11.52,0.2115384615,4.727272727
11,53,0.9103333333,0.8624507748,0.9100331619,0.9101021442,11.53,0.2075471698,4.818181818
11,54,0.9103333333,0.8624507748,0.9100331619,0.9101021442,11.54,0.2037037037,4.909090909
11,55,0.9103333333,0.8624507748,0.9100331619,0.9101021442,11.55,0.2,5
11,56,0.91,0.8622208897,0.9097119864,0.9097654492,11.56,0.1964285714,5.090909091
11,57,0.9103333333,0.8627135006,0.9100377168,0.9100597329,11.57,0.1929824561,5.181818182
11,58,0.9103333333,0.8627135006,0.9100377168,0.9100597329,11.58,0.1896551724,5.272727273
11,59,0.9103333333,0.8627135006,0.9100377168,0.9100597329,11.59,0.186440678,5.363636364
11,60,0.9103333333,0.8627135006,0.9100377168,0.9100597329,11.6,0.1833333333,5.454545455
11,61,0.9103333333,0.8627135006,0.9100377168,0.9100597329,11.61,0.1803278689,5.545454545
11,62,0.9106666667,0.8645653524,0.9103908265,0.9104434662,11.62,0.1774193548,5.636363636
11,63,0.9106666667,0.8645653524,0.9103908265,0.9104434662,11.63,0.1746031746,5.727272727
11,64,0.9106666667,0.8645653524,0.9103908265,0.9104434662,11.64,0.171875,5.818181818
11,65,0.9106666667,0.8645653524,0.9103908265,0.9104434662,11.65,0.1692307692,5.909090909
11,66,0.9103333333,0.8643354674,0.9100645248,0.9101131969,11.66,0.1666666667,6
11,67,0.91,0.8638428565,0.9097193933,0.9097559668,11.67,0.1641791045,6.090909091
11,68,0.91,0.8638428565,0.9097193933,0.9097559668,11.68,0.1617647059,6.181818182
11,69,0.9103333333,0.8640727416,0.9100566701,0.9101084827,11.69,0.1594202899,6.272727273
11,70,0.9106666667,0.8646345393,0.9104056017,0.9104469858,11.7,0.1571428571,6.363636364
11,71,0.9106666667,0.8646345393,0.9104056017,0.9104469858,11.71,0.1549295775,6.454545455
11,72,0.9106666667,0.8646345393,0.9104056017,0.9104469858,11.72,0.1527777778,6.545454545
11,73,0.9106666667,0.8646345393,0.9104056017,0.9104469858,11.73,0.1506849315,6.636363636
11,74,0.9106666667,0.8646345393,0.9104056017,0.9104469858,11.74,0.1486486486,6.727272727
11,75,0.9106666667,0.8646345393,0.9104056017,0.9104469858,11.75,0.1466666667,6.818181818
11,76,0.9106666667,0.8646345393,0.9104056017,0.9104469858,11.76,0.1447368421,6.909090909
11,77,0.9106666667,0.8646345393,0.9104056017,0.9104469858,11.77,0.1428571429,7
11,78,0.9106666667,0.8646345393,0.9104056017,0.9104469858,11.78,0.141025641,7.090909091
11,79,0.9106666667,0.8646345393,0.9104056017,0.9104469858,11.79,0.1392405063,7.181818182
11,80,0.9106666667,0.8646345393,0.9104056017,0.9104469858,11.8,0.1375,7.272727273
11,81,0.9106666667,0.8646345393,0.9104056017,0.9104469858,11.81,0.1358024691,7.363636364
11,82,0.9106666667,0.8646345393,0.9104056017,0.9104469858,11.82,0.1341463415,7.454545455
11,83,0.9106666667,0.8646345393,0.9104056017,0.9104469858,11.83,0.1325301205,7.545454545
11,84,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.84,0.130952381,7.636363636
11,85,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.85,0.1294117647,7.727272727
11,86,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.86,0.1279069767,7.818181818
11,87,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.87,0.1264367816,7.909090909
11,88,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.88,0.125,8
11,89,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.89,0.1235955056,8.090909091
11,90,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.9,0.1222222222,8.181818182
11,91,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.91,0.1208791209,8.272727273
11,92,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.92,0.1195652174,8.363636364
11,93,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.93,0.1182795699,8.454545455
11,94,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.94,0.1170212766,8.545454545
11,95,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.95,0.1157894737,8.636363636
11,96,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.96,0.1145833333,8.727272727
11,97,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.97,0.1134020619,8.818181818
11,98,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.98,0.112244898,8.909090909
11,99,0.9103333333,0.8644758092,0.9101036051,0.9101743848,11.99,0.1111111111,9
11,100,0.9096666667,0.8641583489,0.9094557107,0.9095579474,12,0.11,9.090909091
12,1,0.8416666667,0.6675761005,0.8278105196,0.8513842578,12.01,12,0.08333333333
12,2,0.849,0.6796881361,0.8361689319,0.8575184731,12.02,6,0.1666666667
12,3,0.856,0.6915702867,0.8441917413,0.8637784521,12.03,4,0.25
12,4,0.861,0.7008189886,0.8499397374,0.8680907493,12.04,3,0.3333333333
12,5,0.8686666667,0.7133665021,0.8585172357,0.8737490118,12.05,2.4,0.4166666667
12,6,0.8736666667,0.7242488351,0.8645774783,0.8766429299,12.06,2,0.5
12,7,0.882,0.7504293279,0.8754128211,0.8842524377,12.07,1.714285714,0.5833333333
12,8,0.8856666667,0.7611586912,0.8799407421,0.8867294575,12.08,1.5,0.6666666667
12,9,0.8913333333,0.780950413,0.8870744311,0.8912612052,12.09,1.333333333,0.75
12,10,0.896,0.7966802581,0.8926728577,0.8953951074,12.1,1.2,0.8333333333
12,11,0.8973333333,0.8024400124,0.8943406583,0.896613274,12.11,1.090909091,0.9166666667
12,12,0.9,0.8100003895,0.8973661064,0.8992899201,12.12,1,1
12,13,0.9013333333,0.819764744,0.8992086324,0.9007765129,12.13,0.9230769231,1.083333333
12,14,0.9023333333,0.824142933,0.9004502046,0.9017493764,12.14,0.8571428571,1.166666667
12,15,0.9033333333,0.8296016474,0.9017314915,0.9027032678,12.15,0.8,1.25
12,16,0.9026666667,0.833193914,0.9013475724,0.9020738387,12.16,0.75,1.333333333
12,17,0.9033333333,0.8357319156,0.9020934801,0.9026379914,12.17,0.7058823529,1.416666667
12,18,0.9036666667,0.8375837674,0.9024801101,0.9029893939,12.18,0.6666666667,1.5
12,19,0.904,0.8410575861,0.9029311768,0.9034160218,12.19,0.6315789474,1.583333333
12,20,0.904,0.8410575861,0.9029311768,0.9034160218,12.2,0.6,1.666666667
12,21,0.9046666667,0.8436647745,0.9036802543,0.9039728106,12.21,0.5714285714,1.75
12,22,0.906,0.8486856126,0.9051434047,0.9053598232,12.22,0.5454545455,1.833333333
12,23,0.907,0.8517854119,0.9062032684,0.9063536476,12.23,0.5217391304,1.916666667
12,24,0.9076666667,0.8529109754,0.9069210105,0.907104426,12.24,0.5,2
12,25,0.9086666667,0.8582038052,0.9080269013,0.9082731139,12.25,0.48,2.083333333
12,26,0.9086666667,0.858397344,0.9080527759,0.9082694085,12.26,0.4615384615,2.166666667
12,27,0.9086666667,0.8585928509,0.9080973182,0.9083489518,12.27,0.4444444444,2.25
12,28,0.9096666667,0.859472109,0.9090951929,0.9092756083,12.28,0.4285714286,2.333333333
12,29,0.91,0.8599647198,0.9094314213,0.9095947358,12.29,0.4137931034,2.416666667
12,30,0.9103333333,0.8605265176,0.9097924773,0.9099579046,12.3,0.4,2.5
12,31,0.9103333333,0.8605265176,0.9098530708,0.9100596512,12.31,0.3870967742,2.583333333
12,32,0.9103333333,0.8605265176,0.9098530708,0.9100596512,12.32,0.375,2.666666667
12,33,0.9103333333,0.8605265176,0.9098530708,0.9100596512,12.33,0.3636363636,2.75
12,34,0.9103333333,0.8605265176,0.9098530708,0.9100596512,12.34,0.3529411765,2.833333333
12,35,0.9106666667,0.8610883153,0.9102038387,0.9103898953,12.35,0.3428571429,2.916666667
12,36,0.9106666667,0.861420228,0.9102321143,0.9103727837,12.36,0.3333333333,3
12,37,0.9106666667,0.861420228,0.9102462466,0.9103608295,12.37,0.3243243243,3.083333333
12,38,0.9106666667,0.861420228,0.9102462466,0.9103608295,12.38,0.3157894737,3.166666667
12,39,0.9106666667,0.861420228,0.9102462466,0.9103608295,12.39,0.3076923077,3.25
12,40,0.9106666667,0.861420228,0.9102462466,0.9103608295,12.4,0.3,3.333333333
12,41,0.911,0.8615789582,0.910570258,0.9106626965,12.41,0.2926829268,3.416666667
12,42,0.9103333333,0.861119188,0.9099227435,0.909983782,12.42,0.2857142857,3.5
12,43,0.9106666667,0.8616809858,0.9102822924,0.910350276,12.43,0.2790697674,3.583333333
12,44,0.9106666667,0.8620840534,0.9103173934,0.9104150454,12.44,0.2727272727,3.666666667
12,45,0.9106666667,0.8620840534,0.9103173934,0.9104150454,12.45,0.2666666667,3.75
12,46,0.9106666667,0.8620840534,0.9103173934,0.9104150454,12.46,0.2608695652,3.833333333
12,47,0.9106666667,0.8620840534,0.9103173934,0.9104150454,12.47,0.2553191489,3.916666667
12,48,0.9106666667,0.8620840534,0.9103173934,0.9104150454,12.48,0.25,4
12,49,0.9103333333,0.8618541683,0.9099958056,0.9100745879,12.49,0.2448979592,4.083333333
12,50,0.9103333333,0.8621168941,0.9100159683,0.9100974211,12.5,0.24,4.166666667
12,51,0.9103333333,0.8621168941,0.9100159683,0.9100974211,12.51,0.2352941176,4.25
12,52,0.91,0.861958164,0.9096974191,0.9097775059,12.52,0.2307692308,4.333333333
12,53,0.91,0.861958164,0.9096974191,0.9097775059,12.53,0.2264150943,4.416666667
12,54,0.91,0.861958164,0.9096974191,0.9097775059,12.54,0.2222222222,4.5
12,55,0.91,0.861958164,0.9096974191,0.9097775059,12.55,0.2181818182,4.583333333
12,56,0.91,0.861958164,0.9096974191,0.9097775059,12.56,0.2142857143,4.666666667
12,57,0.91,0.861958164,0.9096974191,0.9097775059,12.57,0.2105263158,4.75
12,58,0.9103333333,0.8624507748,0.9100331619,0.9101021442,12.58,0.2068965517,4.833333333
12,59,0.9103333333,0.8624507748,0.9100331619,0.9101021442,12.59,0.2033898305,4.916666667
12,60,0.9103333333,0.8624507748,0.9100331619,0.9101021442,12.6,0.2,5
12,61,0.91,0.8622208897,0.9097119864,0.9097654492,12.61,0.1967213115,5.083333333
12,62,0.9103333333,0.8627135006,0.91004742,0.9100908197,12.62,0.1935483871,5.166666667
12,63,0.9103333333,0.8627135006,0.9100377168,0.9100597329,12.63,0.1904761905,5.25
12,64,0.9103333333,0.8627135006,0.9100377168,0.9100597329,12.64,0.1875,5.333333333
12,65,0.9103333333,0.8627135006,0.9100377168,0.9100597329,12.65,0.1846153846,5.416666667
12,66,0.9103333333,0.8627135006,0.9100377168,0.9100597329,12.66,0.1818181818,5.5
12,67,0.9106666667,0.8645653524,0.9103908265,0.9104434662,12.67,0.1791044776,5.583333333
12,68,0.9106666667,0.8645653524,0.9103908265,0.9104434662,12.68,0.1764705882,5.666666667
12,69,0.9106666667,0.8645653524,0.9103908265,0.9104434662,12.69,0.1739130435,5.75
12,70,0.9106666667,0.8645653524,0.9103908265,0.9104434662,12.7,0.1714285714,5.833333333
12,71,0.9106666667,0.8645653524,0.9103908265,0.9104434662,12.71,0.1690140845,5.916666667
12,72,0.9103333333,0.8643354674,0.9100645248,0.9101131969,12.72,0.1666666667,6
12,73,0.91,0.8638428565,0.9097193933,0.9097559668,12.73,0.1643835616,6.083333333
12,74,0.91,0.8638428565,0.9097193933,0.9097559668,12.74,0.1621621622,6.166666667
12,75,0.91,0.8638428565,0.9097193933,0.9097559668,12.75,0.16,6.25
12,76,0.9106666667,0.8646345393,0.9104056017,0.9104469858,12.76,0.1578947368,6.333333333
12,77,0.9106666667,0.8646345393,0.9104056017,0.9104469858,12.77,0.1558441558,6.416666667
12,78,0.9106666667,0.8646345393,0.9104056017,0.9104469858,12.78,0.1538461538,6.5
12,79,0.9106666667,0.8646345393,0.9104056017,0.9104469858,12.79,0.1518987342,6.583333333
